INSTRUMENTO,FECHA,PRECIO SUCIO
52_ROBOTIK_B-2,2018-04-23,1.026465
52_ROBOTIK_E,2018-04-23,1.027118
52_ROBOTIK_FF,2018-04-23,1.027118
52_ACTI500_A,2018-04-24,5.058581
52_ACTI500_B1,2018-04-24,3.689636
52_ACTI500_B2,2018-04-24,4.036123
52_ACTI500_B3,2018-04-24,4.205169
52_ACTI500_D,2018-04-24,4.751606
52_ACTIPAT_A,2018-04-24,14.812814
52_ACTIPAT_B,2018-04-24,11.935686
52_ROBOTIK_A,2018-04-24,1.039101
52_ROBOTIK_B-1,2018-04-24,1.035777
52_ROBOTIK_B-2,2018-04-24,1.038374
52_ROBOTIK_E,2018-04-24,1.039042
52_ROBOTIK_FF,2018-04-24,1.039101
52_ACTI500_A,2018-04-25,4.983135
52_ACTI500_B1,2018-04-25,3.634319
52_ACTI500_B2,2018-04-25,3.975693
52_ACTI500_B3,2018-04-25,4.142254
52_ACTI500_D,2018-04-25,4.680489
52_ACTIPAT_A,2018-04-25,14.699964
52_ACTIPAT_B,2018-04-25,11.843795
52_ROBOTIK_A,2018-04-25,1.025235
52_ROBOTIK_B-1,2018-04-25,1.021887
52_ROBOTIK_B-2,2018-04-25,1.024453
52_ROBOTIK_E,2018-04-25,1.02512
52_ROBOTIK_FF,2018-04-25,1.025235
52_ACTI500_A,2018-04-26,5.002792
52_ACTI500_B1,2018-04-26,3.648365
52_ACTI500_B2,2018-04-26,3.99114
52_ACTI500_B3,2018-04-26,4.158395
52_ACTI500_D,2018-04-26,4.6987
52_ACTIPAT_A,2018-04-26,14.716761
52_ACTIPAT_B,2018-04-26,11.856367
52_ROBOTIK_A,2018-04-26,1.015771
52_ROBOTIK_B-1,2018-04-26,1.012386
52_ROBOTIK_B-2,2018-04-26,1.014932
52_ROBOTIK_E,2018-04-26,1.015601
52_ROBOTIK_FF,2018-04-26,1.015771
52_ACTI500_A,2018-04-27,5.038064
52_ACTI500_B1,2018-04-27,3.673796
52_ACTI500_B2,2018-04-27,4.019044
52_ACTI500_B3,2018-04-27,4.187515
52_ACTI500_D,2018-04-27,4.731576
52_ACTIPAT_A,2018-04-27,14.739039
52_ACTIPAT_B,2018-04-27,11.873352
52_ROBOTIK_A,2018-04-27,1.020827
52_ROBOTIK_B-1,2018-04-27,1.017358
52_ROBOTIK_B-2,2018-04-27,1.019919
52_ROBOTIK_E,2018-04-27,1.020598
52_ROBOTIK_FF,2018-04-27,1.020827
52_ACTI500_A,2018-04-30,4.98595
52_ACTI500_B1,2018-04-30,3.634927
52_ACTI500_B2,2018-04-30,3.976769
52_ACTI500_B3,2018-04-30,4.143606
52_ACTI500_D,2018-04-30,4.681883
52_ACTIPAT_A,2018-04-30,14.724192
52_ACTIPAT_B,2018-04-30,11.858508
52_ROBOTIK_A,2018-04-30,1.012061
52_ROBOTIK_B-1,2018-04-30,1.00842
52_ROBOTIK_B-2,2018-04-30,1.010968
52_ROBOTIK_E,2018-04-30,1.011666
52_ROBOTIK_FF,2018-04-30,1.012062
52_ACTI500_A,2018-05-02,4.968308
52_ACTI500_B1,2018-05-02,3.62149
52_ACTI500_B2,2018-05-02,3.962232
52_ACTI500_B3,2018-05-02,4.128551
52_ACTI500_D,2018-05-02,4.664818
52_ACTIPAT_A,2018-05-02,14.761311
52_ACTIPAT_B,2018-05-02,11.886476
52_ROBOTIK_A,2018-05-02,1.014102
52_ROBOTIK_B-1,2018-05-02,1.010318
52_ROBOTIK_B-2,2018-05-02,1.012878
52_ROBOTIK_E,2018-05-02,1.013592
52_ROBOTIK_FF,2018-05-02,1.014102
52_ACTI500_A,2018-05-03,5.033052
52_ACTI500_B1,2018-05-03,3.668392
52_ACTI500_B2,2018-05-03,4.013629
52_ACTI500_B3,2018-05-03,4.182152
52_ACTI500_D,2018-05-03,4.725355
52_ACTIPAT_A,2018-05-03,14.619309
52_ACTIPAT_B,2018-05-03,11.771175
52_ROBOTIK_A,2018-05-03,1.032107
52_ROBOTIK_B-1,2018-05-03,1.028187
52_ROBOTIK_B-2,2018-05-03,1.030795
52_ROBOTIK_E,2018-05-03,1.031532
52_ROBOTIK_FF,2018-05-03,1.032107
52_ACTI500_A,2018-05-04,5.032036
52_ACTI500_B1,2018-05-04,3.667359
52_ACTI500_B2,2018-05-04,4.012583
52_ACTI500_B3,2018-05-04,4.181108
52_ACTI500_D,2018-05-04,4.724148
52_ACTIPAT_A,2018-05-04,14.441612
52_ACTIPAT_B,2018-05-04,11.627154
52_ROBOTIK_A,2018-05-04,1.033377
52_ROBOTIK_B-1,2018-05-04,1.029384
52_ROBOTIK_B-2,2018-05-04,1.031999
52_ROBOTIK_E,2018-05-04,1.032746
52_ROBOTIK_FF,2018-05-04,1.033378
52_ACTI500_A,2018-05-07,5.130943
52_ACTI500_B1,2018-05-07,3.738552
52_ACTI500_B2,2018-05-07,4.090731
52_ACTI500_B3,2018-05-07,4.262681
52_ACTI500_D,2018-05-07,4.816232
52_ACTIPAT_A,2018-05-07,14.361715
52_ACTIPAT_B,2018-05-07,11.560015
52_ROBOTIK_A,2018-05-07,1.050756
52_ROBOTIK_B-1,2018-05-07,1.046469
52_ROBOTIK_B-2,2018-05-07,1.049136
52_ROBOTIK_B-3,2018-05-07,1.050756
52_ROBOTIK_E,2018-05-07,1.049941
52_ROBOTIK_FF,2018-05-07,1.050739
52_ACTI500_A,2018-05-08,5.223752
52_ACTI500_B1,2018-05-08,3.805873
52_ACTI500_B2,2018-05-08,4.164479
52_ACTI500_B3,2018-05-08,4.339577
52_ACTI500_D,2018-05-08,4.903087
52_ACTIPAT_A,2018-05-08,14.213225
52_ACTIPAT_B,2018-05-08,11.439565
52_ROBOTIK_A,2018-05-08,1.071753
52_ROBOTIK_B-1,2018-05-08,1.067309
52_ROBOTIK_B-2,2018-05-08,1.070034
52_ROBOTIK_B-3,2018-05-08,1.071689
52_ROBOTIK_E,2018-05-08,1.070863
52_ROBOTIK_FF,2018-05-08,1.071736
52_ACTI500_A,2018-05-09,5.244341
52_ACTI500_B1,2018-05-09,3.82057
52_ACTI500_B2,2018-05-09,4.180647
52_ACTI500_B3,2018-05-09,4.356474
52_ACTI500_D,2018-05-09,4.922149
52_ACTIPAT_A,2018-05-09,14.267181
52_ACTIPAT_B,2018-05-09,11.48206
52_ROBOTIK_A,2018-05-09,1.080481
52_ROBOTIK_B-1,2018-05-09,1.075929
52_ROBOTIK_B-2,2018-05-09,1.078679
52_ROBOTIK_B-3,2018-05-09,1.080351
52_ROBOTIK_E,2018-05-09,1.079522
52_ROBOTIK_FF,2018-05-09,1.080463
52_ACTI500_A,2018-05-10,5.294794
52_ACTI500_B1,2018-05-10,3.857019
52_ACTI500_B2,2018-05-10,4.220619
52_ACTI500_B3,2018-05-10,4.398175
52_ACTI500_D,2018-05-10,4.969237
52_ACTIPAT_A,2018-05-10,14.142368
52_ACTIPAT_B,2018-05-10,11.380689
52_ROBOTIK_A,2018-05-10,1.086179
52_ROBOTIK_B-1,2018-05-10,1.081508
52_ROBOTIK_B-2,2018-05-10,1.084276
52_ROBOTIK_B-3,2018-05-10,1.08596
52_ROBOTIK_E,2018-05-10,1.085154
52_ROBOTIK_FF,2018-05-10,1.086139
52_ROBOTIK_M-3,2018-05-10,1.086179
52_ACTI500_A,2018-05-11,5.246122
52_ACTI500_B1,2018-05-11,3.82126
52_ACTI500_B2,2018-05-11,4.181575
52_ACTI500_B3,2018-05-11,4.357538
52_ACTI500_D,2018-05-11,4.923295
52_ACTIPAT_A,2018-05-11,14.27741
52_ACTIPAT_B,2018-05-11,11.488429
52_ROBOTIK_A,2018-05-11,1.0779
52_ROBOTIK_B-1,2018-05-11,1.073193
52_ROBOTIK_B-2,2018-05-11,1.075943
52_ROBOTIK_B-3,2018-05-11,1.077617
52_ROBOTIK_E,2018-05-11,1.076823
52_ROBOTIK_FF,2018-05-11,1.07786
52_ROBOTIK_M-3,2018-05-11,1.077838
52_ACTI500_A,2018-05-14,5.308786
52_ACTI500_B1,2018-05-14,3.865983
52_ACTI500_B2,2018-05-14,4.230777
52_ACTI500_B3,2018-05-14,4.408957
52_ACTI500_D,2018-05-14,4.981305
52_ACTIPAT_A,2018-05-14,14.290497
52_ACTIPAT_B,2018-05-14,11.496162
52_ROBOTIK_A,2018-05-14,1.088876
52_ROBOTIK_B-1,2018-05-14,1.083904
52_ROBOTIK_B-2,2018-05-14,1.086691
52_ROBOTIK_B-3,2018-05-14,1.088393
52_ROBOTIK_E,2018-05-14,1.087607
52_ROBOTIK_FF,2018-05-14,1.088835
52_ROBOTIK_M-3,2018-05-14,1.088626
52_ACTI500_A,2018-05-15,5.360833
52_ACTI500_B1,2018-05-15,3.903574
52_ACTI500_B2,2018-05-15,4.272005
52_ACTI500_B3,2018-05-15,4.45197
52_ACTI500_D,2018-05-15,5.029873
52_ACTIPAT_A,2018-05-15,14.246779
52_ACTIPAT_B,2018-05-15,11.460063
52_ROBOTIK_A,2018-05-15,1.099626
52_ROBOTIK_B-1,2018-05-15,1.09453
52_ROBOTIK_B-2,2018-05-15,1.097348
52_ROBOTIK_B-3,2018-05-15,1.09907
52_ROBOTIK_E,2018-05-15,1.098285
52_ROBOTIK_FF,2018-05-15,1.099583
52_ROBOTIK_M-3,2018-05-15,1.099311
52_ACTI500_A,2018-05-16,5.359348
52_ACTI500_B1,2018-05-16,3.902183
52_ACTI500_B2,2018-05-16,4.27057
52_ACTI500_B3,2018-05-16,4.450525
52_ACTI500_D,2018-05-16,5.028211
52_ACTIPAT_A,2018-05-16,14.179607
52_ACTIPAT_B,2018-05-16,11.405105
52_ROBOTIK_A,2018-05-16,1.094419
52_ROBOTIK_B-1,2018-05-16,1.089275
52_ROBOTIK_B-2,2018-05-16,1.092083
52_ROBOTIK_B-3,2018-05-16,1.093801
52_ROBOTIK_E,2018-05-16,1.093025
52_ROBOTIK_FF,2018-05-16,1.094377
52_ROBOTIK_M-3,2018-05-16,1.094043
52_ACTI500_A,2018-05-17,5.359286
52_ACTI500_B1,2018-05-17,3.901827
52_ACTI500_B2,2018-05-17,4.270269
52_ACTI500_B3,2018-05-17,4.450261
52_ACTI500_D,2018-05-17,5.027884
52_ACTIPAT_A,2018-05-17,14.238759
52_ACTIPAT_B,2018-05-17,11.451755
52_ROBOTIK_A,2018-05-17,1.096211
52_ROBOTIK_B-1,2018-05-17,1.090986
52_ROBOTIK_B-2,2018-05-17,1.093802
52_ROBOTIK_B-3,2018-05-17,1.095525
52_ROBOTIK_E,2018-05-17,1.094755
52_ROBOTIK_FF,2018-05-17,1.096169
52_ROBOTIK_M-3,2018-05-17,1.095772
52_ACTI500_A,2018-05-18,5.37865
52_ACTI500_B1,2018-05-18,3.915614
52_ACTI500_B2,2018-05-18,4.285446
52_ACTI500_B3,2018-05-18,4.466127
52_ACTI500_D,2018-05-18,5.045781
52_ACTIPAT_A,2018-05-18,14.005573
52_ACTIPAT_B,2018-05-18,11.263297
52_ROBOTIK_A,2018-05-18,1.098863
52_ROBOTIK_B-1,2018-05-18,1.093552
52_ROBOTIK_B-2,2018-05-18,1.096379
52_ROBOTIK_B-3,2018-05-18,1.09811
52_ROBOTIK_E,2018-05-18,1.097344
52_ROBOTIK_FF,2018-05-18,1.098821
52_ROBOTIK_M-3,2018-05-18,1.09836
52_ACTI500_A,2018-05-21,5.431895
52_ACTI500_B1,2018-05-21,3.953434
52_ACTI500_B2,2018-05-21,4.327106
52_ACTI500_B3,2018-05-21,4.509694
52_ACTI500_D,2018-05-21,5.094915
52_ACTIPAT_A,2018-05-21,13.965888
52_ACTIPAT_B,2018-05-21,11.22865
52_ROBOTIK_A,2018-05-21,1.107274
52_ROBOTIK_B-1,2018-05-21,1.10167
52_ROBOTIK_B-2,2018-05-21,1.104528
52_ROBOTIK_B-3,2018-05-21,1.106283
52_ROBOTIK_E,2018-05-21,1.10556
52_ROBOTIK_FF,2018-05-21,1.1072
52_ROBOTIK_M-3,2018-05-21,1.106577
52_ACTI500_A,2018-05-22,5.450651
52_ACTI500_B1,2018-05-22,3.96677
52_ACTI500_B2,2018-05-22,4.341793
52_ACTI500_B3,2018-05-22,4.525051
52_ACTI500_D,2018-05-22,5.112235
52_ACTIPAT_A,2018-05-22,13.894935
52_ACTIPAT_B,2018-05-22,11.170698
52_ROBOTIK_A,2018-05-22,1.109694
52_ROBOTIK_B-1,2018-05-22,1.104005
52_ROBOTIK_B-2,2018-05-22,1.106872
52_ROBOTIK_B-3,2018-05-22,1.108634
52_ROBOTIK_E,2018-05-22,1.107916
52_ROBOTIK_FF,2018-05-22,1.10962
52_ROBOTIK_M-3,2018-05-22,1.108932
52_ACTI500_A,2018-05-23,5.40845
52_ACTI500_B1,2018-05-23,3.935744
52_ACTI500_B2,2018-05-23,4.307923
52_ACTI500_B3,2018-05-23,4.489801
52_ACTI500_D,2018-05-23,5.072383
52_ACTIPAT_A,2018-05-23,13.951343
52_ACTIPAT_B,2018-05-23,11.215137
52_ROBOTIK_A,2018-05-23,1.103504
52_ROBOTIK_B-1,2018-05-23,1.097768
52_ROBOTIK_B-2,2018-05-23,1.100623
52_ROBOTIK_B-3,2018-05-23,1.102378
52_ROBOTIK_E,2018-05-23,1.101676
52_ROBOTIK_FF,2018-05-23,1.103426
52_ROBOTIK_M-3,2018-05-23,1.102683
52_ACTI500_A,2018-05-24,5.37944
52_ACTI500_B1,2018-05-24,3.914323
52_ACTI500_B2,2018-05-24,4.284564
52_ACTI500_B3,2018-05-24,4.465506
52_ACTI500_D,2018-05-24,5.044906
52_ACTIPAT_A,2018-05-24,14.037699
52_ACTIPAT_B,2018-05-24,11.283641
52_ROBOTIK_A,2018-05-24,1.096487
52_ROBOTIK_B-1,2018-05-24,1.090715
52_ROBOTIK_B-2,2018-05-24,1.093555
52_ROBOTIK_B-3,2018-05-24,1.095302
52_ROBOTIK_E,2018-05-24,1.094612
52_ROBOTIK_FF,2018-05-24,1.096409
52_ROBOTIK_M-3,2018-05-24,1.095609
52_ACTI500_A,2018-05-25,5.399182
52_ACTI500_B1,2018-05-25,3.928376
52_ACTI500_B2,2018-05-25,4.300036
52_ACTI500_B3,2018-05-25,4.481681
52_ACTI500_D,2018-05-25,5.063151
52_ACTIPAT_A,2018-05-25,13.967427
52_ACTIPAT_B,2018-05-25,11.226245
52_ROBOTIK_A,2018-05-25,1.097885
52_ROBOTIK_B-1,2018-05-25,1.092033
52_ROBOTIK_B-2,2018-05-25,1.094879
52_ROBOTIK_B-3,2018-05-25,1.096633
52_ROBOTIK_E,2018-05-25,1.095949
52_ROBOTIK_FF,2018-05-25,1.097807
52_ROBOTIK_M-3,2018-05-25,1.096943
52_ACTI500_A,2018-05-28,5.343398
52_ACTI500_B1,2018-05-28,3.886862
52_ACTI500_B2,2018-05-28,4.254857
52_ACTI500_B3,2018-05-28,4.434742
52_ACTI500_D,2018-05-28,5.010036
52_ACTIPAT_A,2018-05-28,13.881167
52_ACTIPAT_B,2018-05-28,11.1542
52_ROBOTIK_A,2018-05-28,1.092492
52_ROBOTIK_B-1,2018-05-28,1.086451
52_ROBOTIK_B-2,2018-05-28,1.089294
52_ROBOTIK_B-3,2018-05-28,1.091048
52_ROBOTIK_E,2018-05-28,1.090388
52_ROBOTIK_FF,2018-05-28,1.092415
52_ROBOTIK_M-3,2018-05-28,1.091368
52_ACTI500_A,2018-05-29,5.352408
52_ACTI500_B1,2018-05-29,3.893106
52_ACTI500_B2,2018-05-29,4.261781
52_ACTI500_B3,2018-05-29,4.442008
52_ACTI500_D,2018-05-29,5.018216
52_ACTIPAT_A,2018-05-29,13.831355
52_ACTIPAT_B,2018-05-29,11.113273
52_ROBOTIK_A,2018-05-29,1.094409
52_ROBOTIK_B-1,2018-05-29,1.088285
52_ROBOTIK_B-2,2018-05-29,1.091135
52_ROBOTIK_B-3,2018-05-29,1.092896
52_ROBOTIK_E,2018-05-29,1.092243
52_ROBOTIK_FF,2018-05-29,1.094331
52_ROBOTIK_M-3,2018-05-29,1.09322
52_ACTI500_A,2018-05-30,5.367074
52_ACTI500_B1,2018-05-30,3.903464
52_ACTI500_B2,2018-05-30,4.273208
52_ACTI500_B3,2018-05-30,4.453967
52_ACTI500_D,2018-05-30,5.031697
52_ACTIPAT_A,2018-05-30,13.723542
52_ACTIPAT_B,2018-05-30,11.025753
52_ROBOTIK_A,2018-05-30,1.098822
52_ROBOTIK_B-1,2018-05-30,1.0926
52_ROBOTIK_B-2,2018-05-30,1.095465
52_ROBOTIK_B-3,2018-05-30,1.097237
52_ROBOTIK_E,2018-05-30,1.096588
52_ROBOTIK_FF,2018-05-30,1.098744
52_ROBOTIK_M-1,2018-05-30,1.098822
52_ROBOTIK_M-3,2018-05-30,1.097565
52_ACTI500_A,2018-05-31,5.420773
52_ACTI500_B1,2018-05-31,3.942205
52_ACTI500_B2,2018-05-31,4.315708
52_ACTI500_B3,2018-05-31,4.498316
52_ACTI500_D,2018-05-31,5.081769
52_ACTIPAT_A,2018-05-31,13.756683
52_ACTIPAT_B,2018-05-31,11.051482
52_ROBOTIK_A,2018-05-31,1.095592
52_ROBOTIK_B-1,2018-05-31,1.089315
52_ROBOTIK_B-2,2018-05-31,1.092176
52_ROBOTIK_B-3,2018-05-31,1.093945
52_ROBOTIK_E,2018-05-31,1.093306
52_ROBOTIK_FF,2018-05-31,1.095514
52_ROBOTIK_M-1,2018-05-31,1.095522
52_ROBOTIK_M-3,2018-05-31,1.094276
52_ACTI500_A,2018-06-01,5.424674
52_ACTI500_B1,2018-06-01,3.944729
52_ACTI500_B2,2018-06-01,4.31856
52_ACTI500_B3,2018-06-01,4.501338
52_ACTI500_D,2018-06-01,5.085154
52_ACTIPAT_A,2018-06-01,13.740223
52_ACTIPAT_B,2018-06-01,11.037364
52_ROBOTIK_A,2018-06-01,1.098388
52_ROBOTIK_B-1,2018-06-01,1.092023
52_ROBOTIK_B-2,2018-06-01,1.094894
52_ROBOTIK_B-3,2018-06-01,1.096671
52_ROBOTIK_E,2018-06-01,1.096037
52_ROBOTIK_FF,2018-06-01,1.09831
52_ROBOTIK_M-1,2018-06-01,1.098249
52_ROBOTIK_M-3,2018-06-01,1.097006
52_ACTI500_A,2018-06-04,5.47108
52_ACTI500_B1,2018-06-04,3.977526
52_ACTI500_B2,2018-06-04,4.354735
52_ACTI500_B3,2018-06-04,4.539196
52_ACTI500_D,2018-06-04,5.127835
52_ACTIPAT_A,2018-06-04,13.789524
52_ACTIPAT_B,2018-06-04,11.074272
52_ROBOTIK_A,2018-06-04,1.109836
52_ROBOTIK_B-1,2018-06-04,1.103183
52_ROBOTIK_B-2,2018-06-04,1.106094
52_ROBOTIK_B-3,2018-06-04,1.1079
52_ROBOTIK_E,2018-06-04,1.107278
52_ROBOTIK_FF,2018-06-04,1.109757
52_ROBOTIK_M-1,2018-06-04,1.109484
52_ROBOTIK_M-3,2018-06-04,1.108249
52_ACTI500_A,2018-06-05,5.524142
52_ACTI500_B1,2018-06-05,4.015784
52_ACTI500_B2,2018-06-05,4.396712
52_ACTI500_B3,2018-06-05,4.583001
52_ACTI500_D,2018-06-05,5.177291
52_ACTIPAT_A,2018-06-05,13.855158
52_ACTIPAT_B,2018-06-05,11.12608
52_ROBOTIK_A,2018-06-05,1.123748
52_ROBOTIK_B-1,2018-06-05,1.116935
52_ROBOTIK_B-2,2018-06-05,1.119885
52_ROBOTIK_B-3,2018-06-05,1.121718
52_ROBOTIK_E,2018-06-05,1.121097
52_ROBOTIK_FF,2018-06-05,1.123665
52_ROBOTIK_M-1,2018-06-05,1.12332
52_ROBOTIK_M-3,2018-06-05,0
52_ACTI500_A,2018-06-06,5.625407
52_ACTI500_B1,2018-06-06,4.089073
52_ACTI500_B2,2018-06-06,4.477046
52_ACTI500_B3,2018-06-06,4.666792
52_ACTI500_D,2018-06-06,5.271916
52_ACTIPAT_A,2018-06-06,13.812445
52_ACTIPAT_B,2018-06-06,11.090881
52_ROBOTIK_A,2018-06-06,1.145843
52_ROBOTIK_B-1,2018-06-06,1.138813
52_ROBOTIK_B-2,2018-06-06,1.141825
52_ROBOTIK_B-3,2018-06-06,1.143697
52_ROBOTIK_E,2018-06-06,1.143075
52_ROBOTIK_FF,2018-06-06,1.145752
52_ROBOTIK_M-1,2018-06-06,1.145333
52_ROBOTIK_M-3,2018-06-06,0
52_ACTI500_A,2018-06-07,5.65987
52_ACTI500_B1,2018-06-07,4.113798
52_ACTI500_B2,2018-06-07,4.504209
52_ACTI500_B3,2018-06-07,4.695158
52_ACTI500_D,2018-06-07,5.303931
52_ACTIPAT_A,2018-06-07,13.779148
52_ACTIPAT_B,2018-06-07,11.063248
52_ROBOTIK_A,2018-06-07,1.14527
52_ROBOTIK_B-1,2018-06-07,1.138168
52_ROBOTIK_B-2,2018-06-07,1.141182
52_ROBOTIK_B-3,2018-06-07,1.143056
52_ROBOTIK_E,2018-06-07,1.14244
52_ROBOTIK_FF,2018-06-07,1.145179
52_ROBOTIK_M-1,2018-06-07,1.144688
52_ROBOTIK_M-3,2018-06-07,0
52_ACTI500_A,2018-06-08,5.717676
52_ACTI500_B1,2018-06-08,4.155483
52_ACTI500_B2,2018-06-08,4.549944
52_ACTI500_B3,2018-06-08,4.742885
52_ACTI500_D,2018-06-08,5.357815
52_ACTIPAT_A,2018-06-08,13.898224
52_ACTIPAT_B,2018-06-08,11.157948
52_ROBOTIK_A,2018-06-08,1.153264
52_ROBOTIK_B-1,2018-06-08,1.146035
52_ROBOTIK_B-2,2018-06-08,1.149074
52_ROBOTIK_B-3,2018-06-08,1.150965
52_ROBOTIK_E,2018-06-08,1.150349
52_ROBOTIK_FF,2018-06-08,1.153172
52_ROBOTIK_M-1,2018-06-08,1.152604
52_ROBOTIK_M-3,2018-06-08,0
52_ACTI500_A,2018-06-11,5.684242
52_ACTI500_B1,2018-06-11,4.130199
52_ACTI500_B2,2018-06-11,4.522541
52_ACTI500_B3,2018-06-11,4.714476
52_ACTI500_D,2018-06-11,5.325632
52_ACTIPAT_A,2018-06-11,14.025138
52_ACTIPAT_B,2018-06-11,11.2571
52_ROBOTIK_A,2018-06-11,1.143299
52_ROBOTIK_B-1,2018-06-11,1.135906
52_ROBOTIK_B-2,2018-06-11,1.138928
52_ROBOTIK_B-3,2018-06-11,1.140814
52_ROBOTIK_E,2018-06-11,1.14022
52_ROBOTIK_FF,2018-06-11,1.143209
52_ROBOTIK_M-1,2018-06-11,1.142427
52_ROBOTIK_M-2,2018-06-11,1.143299
52_ROBOTIK_M-3,2018-06-11,0
52_ACTI500_A,2018-06-12,5.754605
52_ACTI500_B1,2018-06-12,4.180993
52_ACTI500_B2,2018-06-12,4.578254
52_ACTI500_B3,2018-06-12,4.772608
52_ACTI500_D,2018-06-12,5.391268
52_ACTIPAT_A,2018-06-12,14.143575
52_ACTIPAT_B,2018-06-12,11.351241
52_ROBOTIK_A,2018-06-12,1.158147
52_ROBOTIK_B-1,2018-06-12,1.150578
52_ROBOTIK_B-2,2018-06-12,1.153643
52_ROBOTIK_B-3,2018-06-12,1.155556
52_ROBOTIK_E,2018-06-12,1.154963
52_ROBOTIK_FF,2018-06-12,1.158052
52_ROBOTIK_M-1,2018-06-12,1.15719
52_ROBOTIK_M-2,2018-06-12,1.158077
52_ROBOTIK_M-3,2018-06-12,0
52_ACTI500_A,2018-06-13,5.796179
52_ACTI500_B1,2018-06-13,4.210864
52_ACTI500_B2,2018-06-13,4.611059
52_ACTI500_B3,2018-06-13,4.806858
52_ACTI500_D,2018-06-13,5.429928
52_ACTIPAT_A,2018-06-13,14.237088
52_ACTIPAT_B,2018-06-13,11.425365
52_ROBOTIK_A,2018-06-13,1.164278
52_ROBOTIK_B-1,2018-06-13,1.156592
52_ROBOTIK_B-2,2018-06-13,1.159677
52_ROBOTIK_B-3,2018-06-13,1.161604
52_ROBOTIK_E,2018-06-13,1.161014
52_ROBOTIK_FF,2018-06-13,1.164183
52_ROBOTIK_M-1,2018-06-13,1.163243
52_ROBOTIK_M-2,2018-06-13,1.164138
52_ROBOTIK_M-3,2018-06-13,0
52_ACTI500_A,2018-06-14,5.790137
52_ACTI500_B1,2018-06-14,4.20614
52_ACTI500_B2,2018-06-14,4.605981
52_ACTI500_B3,2018-06-14,4.801618
52_ACTI500_D,2018-06-14,5.423978
52_ACTIPAT_A,2018-06-14,14.248232
52_ACTIPAT_B,2018-06-14,11.433382
52_ROBOTIK_A,2018-06-14,1.164048
52_ROBOTIK_B-1,2018-06-14,1.156286
52_ROBOTIK_B-2,2018-06-14,1.159374
52_ROBOTIK_B-3,2018-06-14,1.161304
52_ROBOTIK_E,2018-06-14,1.16072
52_ROBOTIK_FF,2018-06-14,1.163953
52_ROBOTIK_M-1,2018-06-14,1.162939
52_ROBOTIK_M-2,2018-06-14,1.163837
52_ROBOTIK_M-3,2018-06-14,0
52_ACTI500_A,2018-06-15,5.830682
52_ACTI500_B1,2018-06-15,4.235257
52_ACTI500_B2,2018-06-15,4.637961
52_ACTI500_B3,2018-06-15,4.835011
52_ACTI500_D,2018-06-15,5.461667
52_ACTIPAT_A,2018-06-15,14.31107
52_ACTIPAT_B,2018-06-15,11.482874
52_ROBOTIK_A,2018-06-15,1.16692
52_ROBOTIK_B-1,2018-06-15,1.159062
52_ROBOTIK_B-2,2018-06-15,1.162161
52_ROBOTIK_B-3,2018-06-15,1.164099
52_ROBOTIK_E,2018-06-15,1.163518
52_ROBOTIK_FF,2018-06-15,1.166825
52_ROBOTIK_M-1,2018-06-15,1.165734
52_ROBOTIK_M-2,2018-06-15,1.166638
52_ROBOTIK_M-3,2018-06-15,0
52_ACTI500_A,2018-06-18,5.770128
52_ACTI500_B1,2018-06-18,4.190273
52_ACTI500_B2,2018-06-18,4.588985
52_ACTI500_B3,2018-06-18,4.784113
52_ACTI500_D,2018-06-18,5.40408
52_ACTIPAT_A,2018-06-18,14.311156
52_ACTIPAT_B,2018-06-18,11.480149
52_ROBOTIK_A,2018-06-18,1.14825
52_ROBOTIK_B-1,2018-06-18,1.140289
52_ROBOTIK_B-2,2018-06-18,1.143349
52_ROBOTIK_B-3,2018-06-18,1.145267
52_ROBOTIK_E,2018-06-18,1.144712
52_ROBOTIK_FF,2018-06-18,1.148156
52_ROBOTIK_M-1,2018-06-18,1.146864
52_ROBOTIK_M-2,2018-06-18,1.147765
52_ROBOTIK_M-3,2018-06-18,0
52_ACTI500_A,2018-06-19,5.731035
52_ACTI500_B1,2018-06-19,4.161553
52_ACTI500_B2,2018-06-19,4.557627
52_ACTI500_B3,2018-06-19,4.751474
52_ACTI500_D,2018-06-19,5.367181
52_ACTIPAT_A,2018-06-19,14.277099
52_ACTIPAT_B,2018-06-19,11.451901
52_ROBOTIK_A,2018-06-19,1.138229
52_ROBOTIK_B-1,2018-06-19,1.130262
52_ROBOTIK_B-2,2018-06-19,1.133298
52_ROBOTIK_B-3,2018-06-19,1.135203
52_ROBOTIK_E,2018-06-19,1.134659
52_ROBOTIK_FF,2018-06-19,1.138136
52_ROBOTIK_M-1,2018-06-19,1.136783
52_ROBOTIK_M-2,2018-06-19,1.13768
52_ROBOTIK_M-3,2018-06-19,0
52_ACTI500_A,2018-06-20,5.704882
52_ACTI500_B1,2018-06-20,4.142233
52_ACTI500_B2,2018-06-20,4.536561
52_ACTI500_B3,2018-06-20,4.729566
52_ACTI500_D,2018-06-20,5.342402
52_ACTIPAT_A,2018-06-20,14.250737
52_ACTIPAT_B,2018-06-20,11.429828
52_ROBOTIK_A,2018-06-20,1.122939
52_ROBOTIK_B-1,2018-06-20,1.115004
52_ROBOTIK_B-2,2018-06-20,1.118004
52_ROBOTIK_B-3,2018-06-20,1.119886
52_ROBOTIK_E,2018-06-20,1.119355
52_ROBOTIK_FF,2018-06-20,1.122847
